2020-01-01,20184,1,1,31,4,4,36.31255,52.01487,39.78334
2020-02-01,20184,2,1,29,4,5,46.85249,26.13665,17.5324
2017-01-01,20187,1,1,31,5,4,,,
2017-02-01,20187,2,1,28,4,4,,,
2017-03-01,20187,3,1,31,4,4,,,
2017-04-01,20187,4,2,30,5,5,53.90377,,
2017-05-01,20187,5,2,31,4,4,51.14753,,
2017-06-01,20187,6,2,30,4,4,52.967240000000004,,
2017-07-01,20187,7,3,31,5,5,50.74283,53.90377,
2017-08-01,20187,8,3,31,4,4,41.16983,51.14753,
2017-09-01,20187,9,3,30,4,5,46.66997,52.967240000000004,
2017-10-01,20187,10,4,31,5,4,30.08922,50.74283,
2017-11-01,20187,11,4,30,4,4,53.67796,41.16983,
2017-12-01,20187,12,4,31,5,5,52.00406,46.66997,
2018-01-01,20187,1,1,31,4,4,52.28952,30.08922,53.90377
2018-02-01,20187,2,1,28,4,4,48.95617,53.67796,51.14753
2018-03-01,20187,3,1,31,4,5,49.5969,52.00406,52.967240000000004
2018-04-01,20187,4,2,30,5,4,30.9025,52.28952,50.74283
2018-05-01,20187,5,2,31,4,4,42.92178,48.95617,41.16983
2018-06-01,20187,6,2,30,4,5,43.813159999999996,49.5969,46.66997
2018-07-01,20187,7,3,31,5,4,44.232150000000004,30.9025,30.08922
2018-08-01,20187,8,3,31,4,4,36.33302,42.92178,53.67796
2018-09-01,20187,9,3,30,5,5,45.17072,43.813159999999996,52.00406
2018-10-01,20187,10,4,31,4,4,34.62009,44.232150000000004,52.28952
2018-11-01,20187,11,4,30,4,4,40.91521,36.33302,48.95617
2018-12-01,20187,12,4,31,5,5,14.44692,45.17072,49.5969
2019-01-01,20187,1,1,31,4,4,18.07814,34.62009,30.9025
2019-02-01,20187,2,1,28,4,4,54.40301,40.91521,42.92178
2019-03-01,20187,3,1,31,5,5,32.9831,14.44692,43.813159999999996
2019-04-01,20187,4,2,30,4,4,30.50415,18.07814,44.232150000000004
2019-05-01,20187,5,2,31,4,4,33.64676,54.40301,36.33302
2019-06-01,20187,6,2,30,5,5,37.80368,32.9831,45.17072
2019-07-01,20187,7,3,31,4,4,47.43828,30.50415,34.62009
2019-08-01,20187,8,3,31,4,5,36.35145,33.64676,40.91521
2019-09-01,20187,9,3,30,5,4,49.57841,37.80368,14.44692
2019-10-01,20187,10,4,31,4,4,23.0301,47.43828,18.07814
2019-11-01,20187,11,4,30,4,5,26.73116,36.35145,54.40301
2019-12-01,20187,12,4,31,5,4,38.11162,49.57841,32.9831
2020-01-01,20187,1,1,31,4,4,42.7164,23.0301,30.50415
2020-02-01,20187,2,1,29,4,5,34.49069,26.73116,33.64676
2017-01-01,20188,1,1,31,5,4,,,
2017-02-01,20188,2,1,28,4,4,,,
2017-03-01,20188,3,1,31,4,4,,,
2017-04-01,20188,4,2,30,5,5,54.51789,,
2017-05-01,20188,5,2,31,4,4,48.68291,,
2017-06-01,20188,6,2,30,4,4,54.71508,,
2017-07-01,20188,7,3,31,5,5,2.2879899999999997,54.51789,
2017-08-01,20188,8,3,31,4,4,85.88064,48.68291,
2017-09-01,20188,9,3,30,4,5,42.48422,54.71508,
2017-10-01,20188,10,4,31,5,4,30.66431,2.2879899999999997,
2017-11-01,20188,11,4,30,4,4,53.79506,85.88064,
2017-12-01,20188,12,4,31,5,5,50.12673,42.48422,
2018-01-01,20188,1,1,31,4,4,53.94495,30.66431,54.51789
2018-02-01,20188,2,1,28,4,4,44.39038,53.79506,48.68291
2018-03-01,20188,3,1,31,4,5,42.72462,50.12673,54.71508
2018-04-01,20188,4,2,30,5,4,34.12711,53.94495,2.2879899999999997
2018-05-01,20188,5,2,31,4,4,31.63366,44.39038,85.88064
2018-06-01,20188,6,2,30,4,5,64.15067,42.72462,42.48422
2018-07-01,20188,7,3,31,5,4,33.79853,34.12711,30.66431
2018-08-01,20188,8,3,31,4,4,42.27078,31.63366,53.79506
2018-09-01,20188,9,3,30,5,5,46.61048,64.15067,50.12673
2018-10-01,20188,10,4,31,4,4,30.55544,33.79853,53.94495
2018-11-01,20188,11,4,30,4,4,38.15274,42.27078,44.39038
2018-12-01,20188,12,4,31,5,5,29.02936,46.61048,42.72462
2019-01-01,20188,1,1,31,4,4,27.31457,30.55544,34.12711
2019-02-01,20188,2,1,28,4,4,38.4958,38.15274,31.63366
2019-03-01,20188,3,1,31,5,5,15.843530000000001,29.02936,64.15067
2019-04-01,20188,4,2,30,4,4,38.6868,27.31457,33.79853
2019-05-01,20188,5,2,31,4,4,34.46414,38.4958,42.27078
2019-06-01,20188,6,2,30,5,5,19.1976,15.843530000000001,46.61048
2019-07-01,20188,7,3,31,4,4,58.41836,38.6868,30.55544
2019-08-01,20188,8,3,31,4,5,45.13788,34.46414,38.15274
2019-09-01,20188,9,3,30,5,4,34.13947,19.1976,29.02936
2019-10-01,20188,10,4,31,4,4,24.82922,58.41836,27.31457
2019-11-01,20188,11,4,30,4,5,24.533440000000002,45.13788,38.4958
2019-12-01,20188,12,4,31,5,4,35.19928,34.13947,15.843530000000001
2020-01-01,20188,1,1,31,4,4,47.97432,24.82922,38.6868
2020-02-01,20188,2,1,29,4,5,32.10615,24.533440000000002,34.46414
2017-01-01,20189,1,1,31,5,4,,,
2017-02-01,20189,2,1,28,4,4,,,
2017-03-01,20189,3,1,31,4,4,,,
2017-04-01,20189,4,2,30,5,5,37.00757,,
2017-05-01,20189,5,2,31,4,4,34.39359,,
2017-06-01,20189,6,2,30,4,4,45.55089,,
2017-07-01,20189,7,3,31,5,5,34.48328,37.00757,
2017-08-01,20189,8,3,31,4,4,43.43083,34.39359,
2017-09-01,20189,9,3,30,4,5,46.71437,45.55089,
2017-10-01,20189,10,4,31,5,4,34.29906,34.48328,
2017-11-01,20189,11,4,30,4,4,38.85822,43.43083,
2017-12-01,20189,12,4,31,5,5,30.05445,46.71437,
2018-01-01,20189,1,1,31,4,4,42.61789,34.29906,37.00757
2018-02-01,20189,2,1,28,4,4,17.01487,38.85822,34.39359
2018-03-01,20189,3,1,31,4,5,15.36195,30.05445,45.55089
2018-04-01,20189,4,2,30,5,4,25.67951,42.61789,34.48328
2018-05-01,20189,5,2,31,4,4,26.0073,17.01487,43.43083
2018-06-01,20189,6,2,30,4,5,41.45009,15.36195,46.71437
2018-07-01,20189,7,3,31,5,4,37.19189,25.67951,34.29906
2018-08-01,20189,8,3,31,4,4,31.45157,26.0073,38.85822
2018-09-01,20189,9,3,30,5,5,29.785,41.45009,30.05445
2018-10-01,20189,10,4,31,4,4,30.31054,37.19189,42.61789
2018-11-01,20189,11,4,30,4,4,33.94427,31.45157,17.01487
2018-12-01,20189,12,4,31,5,5,23.7884,29.785,15.36195
2019-01-01,20189,1,1,31,4,4,35.75437,30.31054,25.67951
2019-02-01,20189,2,1,28,4,4,37.9914,33.94427,26.0073
2019-03-01,20189,3,1,31,5,5,15.285540000000001,23.7884,41.45009
2019-04-01,20189,4,2,30,4,4,56.32222,35.75437,37.19189
2019-05-01,20189,5,2,31,4,4,17.94013,37.9914,31.45157
2019-06-01,20189,6,2,30,5,5,47.02433,15.285540000000001,29.785
2019-07-01,20189,7,3,31,4,4,19.22477,56.32222,30.31054
2019-08-01,20189,8,3,31,4,5,30.84952,17.94013,33.94427
2019-09-01,20189,9,3,30,5,4,44.17212,47.02433,23.7884
2019-10-01,20189,10,4,31,4,4,28.92691,19.22477,35.75437
2019-11-01,20189,11,4,30,4,5,27.52992,30.84952,37.9914
2019-12-01,20189,12,4,31,5,4,49.08151,44.17212,15.285540000000001
2020-01-01,20189,1,1,31,4,4,51.25542,28.92691,56.32222
2020-02-01,20189,2,1,29,4,5,43.52076,27.52992,17.94013
2017-01-01,20192,1,1,31,5,4,,,
2017-02-01,20192,2,1,28,4,4,,,
2017-03-01,20192,3,1,31,4,4,,,
2017-04-01,20192,4,2,30,5,5,45.222409999999996,,
2017-05-01,20192,5,2,31,4,4,102.67781,,
2017-06-01,20192,6,2,30,4,4,58.194069999999996,,
2017-07-01,20192,7,3,31,5,5,50.210249999999995,45.222409999999996,
2017-08-01,20192,8,3,31,4,4,27.80239,102.67781,
2017-09-01,20192,9,3,30,4,5,0.22409,58.194069999999996,
2017-10-01,20192,10,4,31,5,4,11.36164,50.210249999999995,
2017-11-01,20192,11,4,30,4,4,28.71536,27.80239,
2017-12-01,20192,12,4,31,5,5,23.95157,0.22409,
2018-01-01,20192,1,1,31,4,4,23.92671,11.36164,45.222409999999996
2018-02-01,20192,2,1,28,4,4,16.79765,28.71536,102.67781
2018-03-01,20192,3,1,31,4,5,24.00134,23.95157,58.194069999999996
2018-04-01,20192,4,2,30,5,4,5.50239,23.92671,50.210249999999995
2018-05-01,20192,5,2,31,4,4,8.2245,16.79765,27.80239
2018-06-01,20192,6,2,30,4,5,114.01445,24.00134,0.22409
2018-07-01,20192,7,3,31,5,4,16.29965,5.50239,11.36164
2018-08-01,20192,8,3,31,4,4,35.221849999999996,8.2245,28.71536
2018-09-01,20192,9,3,30,5,5,35.031,114.01445,23.95157
2018-10-01,20192,10,4,31,4,4,14.24146,16.29965,23.92671
2018-11-01,20192,11,4,30,4,4,,35.221849999999996,16.79765
2018-12-01,20192,12,4,31,5,5,4.96296,35.031,24.00134
2019-01-01,20192,1,1,31,4,4,23.71918,14.24146,5.50239
2019-02-01,20192,2,1,28,4,4,33.163650000000004,,8.2245
2019-03-01,20192,3,1,31,5,5,32.66574,4.96296,114.01445
2019-04-01,20192,4,2,30,4,4,32.78192,23.71918,16.29965
2019-05-01,20192,5,2,31,4,4,65.40611,33.163650000000004,35.221849999999996
2019-06-01,20192,6,2,30,5,5,95.49068,32.66574,35.031
2019-07-01,20192,7,3,31,4,4,46.48391,32.78192,14.24146
2019-08-01,20192,8,3,31,4,5,69.71334999999999,65.40611,
2019-09-01,20192,9,3,30,5,4,42.75758,95.49068,4.96296
2019-10-01,20192,10,4,31,4,4,64.89149,46.48391,23.71918
2019-11-01,20192,11,4,30,4,5,22.23366,69.71334999999999,33.163650000000004
2019-12-01,20192,12,4,31,5,4,18.19194,42.75758,32.66574
2020-01-01,20192,1,1,31,4,4,34.9646,64.89149,32.78192
2020-02-01,20192,2,1,29,4,5,24.98899,22.23366,65.40611
2017-01-01,20193,1,1,31,5,4,,,
2017-02-01,20193,2,1,28,4,4,,,
2017-03-01,20193,3,1,31,4,4,,,
2017-04-01,20193,4,2,30,5,5,37.876509999999996,,
2017-05-01,20193,5,2,31,4,4,40.77989,,
2017-06-01,20193,6,2,30,4,4,37.809039999999996,,
2017-07-01,20193,7,3,31,5,5,49.81839,37.876509999999996,
2017-08-01,20193,8,3,31,4,4,48.73715,40.77989,
2017-09-01,20193,9,3,30,4,5,38.05252,37.809039999999996,
2017-10-01,20193,10,4,31,5,4,35.96116,49.81839,
2017-11-01,20193,11,4,30,4,4,44.583980000000004,48.73715,
2017-12-01,20193,12,4,31,5,5,36.16716,38.05252,
2018-01-01,20193,1,1,31,4,4,42.56255,35.96116,37.876509999999996
2018-02-01,20193,2,1,28,4,4,44.52136,44.583980000000004,40.77989
2018-03-01,20193,3,1,31,4,5,18.94357,36.16716,37.809039999999996
2018-04-01,20193,4,2,30,5,4,35.15625,42.56255,49.81839
2018-05-01,20193,5,2,31,4,4,22.20001,44.52136,48.73715
2018-06-01,20193,6,2,30,4,5,79.07113,18.94357,38.05252
2018-07-01,20193,7,3,31,5,4,33.55726,35.15625,35.96116
2018-08-01,20193,8,3,31,4,4,33.55728,22.20001,44.583980000000004
2018-09-01,20193,9,3,30,5,5,51.7402,79.07113,36.16716
2018-10-01,20193,10,4,31,4,4,31.69037,33.55726,42.56255
2018-11-01,20193,11,4,30,4,4,34.10513,33.55728,44.52136
2018-12-01,20193,12,4,31,5,5,29.40778,51.7402,18.94357
2019-01-01,20193,1,1,31,4,4,18.0505,31.69037,35.15625
2019-02-01,20193,2,1,28,4,4,34.39907,34.10513,22.20001
2019-03-01,20193,3,1,31,5,5,30.26053,29.40778,79.07113
2019-04-01,20193,4,2,30,4,4,37.43152,18.0505,33.55726
2019-05-01,20193,5,2,31,4,4,31.870340000000002,34.39907,33.55728
2019-06-01,20193,6,2,30,5,5,53.68818,30.26053,51.7402
2019-07-01,20193,7,3,31,4,4,35.57899,37.43152,31.69037
2019-08-01,20193,8,3,31,4,5,30.01793,31.870340000000002,34.10513
2019-09-01,20193,9,3,30,5,4,31.8962,53.68818,29.40778
2019-10-01,20193,10,4,31,4,4,48.84756,35.57899,18.0505
2019-11-01,20193,11,4,30,4,5,25.324279999999998,30.01793,34.39907
2019-12-01,20193,12,4,31,5,4,24.94946,31.8962,30.26053
2020-01-01,20193,1,1,31,4,4,35.57531,48.84756,37.43152
2020-02-01,20193,2,1,29,4,5,47.09055,25.324279999999998,31.870340000000002
2017-01-01,20196,1,1,31,5,4,,,
2017-02-01,20196,2,1,28,4,4,,,
2017-03-01,20196,3,1,31,4,4,,,
2017-04-01,20196,4,2,30,5,5,36.70758,,
2017-05-01,20196,5,2,31,4,4,18.4275,,
2017-06-01,20196,6,2,30,4,4,19.21374,,
2017-07-01,20196,7,3,31,5,5,19.83618,36.70758,
2017-08-01,20196,8,3,31,4,4,44.42256,18.4275,
2017-09-01,20196,9,3,30,4,5,53.16948,19.21374,
2017-10-01,20196,10,4,31,5,4,9.43488,19.83618,
2017-11-01,20196,11,4,30,4,4,46.289880000000004,44.42256,
2017-12-01,20196,12,4,31,5,5,36.6912,53.16948,
2018-01-01,20196,1,1,31,4,4,15.1515,9.43488,36.70758
2018-02-01,20196,2,1,28,4,4,59.93442,46.289880000000004,18.4275
2018-03-01,20196,3,1,31,4,5,33.03846,36.6912,19.21374
2018-04-01,20196,4,2,30,5,4,24.226020000000002,15.1515,19.83618
2018-05-01,20196,5,2,31,4,4,36.08514,59.93442,44.42256
2018-06-01,20196,6,2,30,4,5,9.62962,33.03846,53.16948
2018-07-01,20196,7,3,31,5,4,14.69468,24.226020000000002,9.43488
2018-08-01,20196,8,3,31,4,4,31.271240000000002,36.08514,46.289880000000004
2018-09-01,20196,9,3,30,5,5,30.048199999999998,9.62962,36.6912
2018-10-01,20196,10,4,31,4,4,43.7346,14.69468,15.1515
2018-11-01,20196,11,4,30,4,4,44.408,31.271240000000002,59.93442
2018-12-01,20196,12,4,31,5,5,51.5697,30.048199999999998,33.03846
2019-01-01,20196,1,1,31,4,4,63.8001,43.7346,24.226020000000002
2019-02-01,20196,2,1,28,4,4,28.5831,44.408,36.08514
2019-03-01,20196,3,1,31,5,5,35.2261,51.5697,9.62962
2019-04-01,20196,4,2,30,4,4,25.598300000000002,63.8001,14.69468
2019-05-01,20196,5,2,31,4,4,36.7276,28.5831,31.271240000000002
2019-06-01,20196,6,2,30,5,5,46.1825,35.2261,30.048199999999998
2019-07-01,20196,7,3,31,4,4,37.4738,25.598300000000002,43.7346
2019-08-01,20196,8,3,31,4,5,38.9753,36.7276,44.408
2019-09-01,20196,9,3,30,5,4,36.9278,46.1825,51.5697
2019-10-01,20196,10,4,31,4,4,54.6546,37.4738,63.8001
2019-11-01,20196,11,4,30,4,5,43.2887,38.9753,28.5831
2019-12-01,20196,12,4,31,5,4,39.5759,36.9278,35.2261
2020-01-01,20196,1,1,31,4,4,43.2705,54.6546,25.598300000000002
2020-02-01,20196,2,1,29,4,5,28.1918,43.2887,36.7276
2017-01-01,20197,1,1,31,5,4,,,
2017-02-01,20197,2,1,28,4,4,,,
2017-03-01,20197,3,1,31,4,4,,,
2017-04-01,20197,4,2,30,5,5,39.01841,,
2017-05-01,20197,5,2,31,4,4,58.25953,,
2017-06-01,20197,6,2,30,4,4,49.434870000000004,,
2017-07-01,20197,7,3,31,5,5,55.21618,39.01841,
2017-08-01,20197,8,3,31,4,4,47.950520000000004,58.25953,
2017-09-01,20197,9,3,30,4,5,39.78538,49.434870000000004,
2017-10-01,20197,10,4,31,5,4,25.97094,55.21618,
2017-11-01,20197,11,4,30,4,4,52.70113,47.950520000000004,
2017-12-01,20197,12,4,31,5,5,39.719409999999996,39.78538,
2018-01-01,20197,1,1,31,4,4,49.69056,25.97094,39.01841
2018-02-01,20197,2,1,28,4,4,40.61021,52.70113,58.25953
2018-03-01,20197,3,1,31,4,5,38.74639,39.719409999999996,49.434870000000004
2018-04-01,20197,4,2,30,5,4,33.91325,49.69056,55.21618
2018-05-01,20197,5,2,31,4,4,44.56076,40.61021,47.950520000000004
2018-06-01,20197,6,2,30,4,5,40.70903,38.74639,39.78538
2018-07-01,20197,7,3,31,5,4,51.36471,33.91325,25.97094
2018-08-01,20197,8,3,31,4,4,49.15447,44.56076,52.70113
2018-09-01,20197,9,3,30,5,5,34.598,40.70903,39.719409999999996
2018-10-01,20197,10,4,31,4,4,38.44933,51.36471,49.69056
2018-11-01,20197,11,4,30,4,4,43.96691,49.15447,40.61021
2018-12-01,20197,12,4,31,5,5,33.10492,34.598,38.74639
2019-01-01,20197,1,1,31,4,4,33.59169,38.44933,33.91325
2019-02-01,20197,2,1,28,4,4,31.14216,43.96691,44.56076
2019-03-01,20197,3,1,31,5,5,20.13202,33.10492,40.70903
2019-04-01,20197,4,2,30,4,4,12.17317,33.59169,51.36471
2019-05-01,20197,5,2,31,4,4,51.01845,31.14216,49.15447
2019-06-01,20197,6,2,30,5,5,34.65562,20.13202,34.598
2019-07-01,20197,7,3,31,4,4,27.290660000000003,12.17317,38.44933
2019-08-01,20197,8,3,31,4,5,27.53809,51.01845,43.96691
2019-09-01,20197,9,3,30,5,4,29.19579,34.65562,33.10492
2019-10-01,20197,10,4,31,4,4,30.58132,27.290660000000003,33.59169
2019-11-01,20197,11,4,30,4,5,26.61432,27.53809,31.14216
2019-12-01,20197,12,4,31,5,4,26.63102,29.19579,20.13202
2020-01-01,20197,1,1,31,4,4,34.3835,30.58132,12.17317
2020-02-01,20197,2,1,29,4,5,26.58963,26.61432,51.01845
2017-01-01,20198,1,1,31,5,4,,,
2017-02-01,20198,2,1,28,4,4,,,
2017-03-01,20198,3,1,31,4,4,,,
2017-04-01,20198,4,2,30,5,5,56.07955,,
2017-05-01,20198,5,2,31,4,4,39.43207,,
2017-06-01,20198,6,2,30,4,4,50.235260000000004,,
2017-07-01,20198,7,3,31,5,5,49.71908,56.07955,
2017-08-01,20198,8,3,31,4,4,24.22134,39.43207,
2017-09-01,20198,9,3,30,4,5,33.95722,50.235260000000004,
2017-10-01,20198,10,4,31,5,4,21.536270000000002,49.71908,
2017-11-01,20198,11,4,30,4,4,28.2747,24.22134,
2017-12-01,20198,12,4,31,5,5,22.05232,33.95722,
2018-01-01,20198,1,1,31,4,4,40.79213,21.536270000000002,56.07955
2018-02-01,20198,2,1,28,4,4,32.49967,28.2747,39.43207
2018-03-01,20198,3,1,31,4,5,22.087220000000002,22.05232,50.235260000000004
2018-04-01,20198,4,2,30,5,4,45.36023,40.79213,49.71908
2018-05-01,20198,5,2,31,4,4,33.73416,32.49967,24.22134
2018-06-01,20198,6,2,30,4,5,51.120760000000004,22.087220000000002,33.95722
2018-07-01,20198,7,3,31,5,4,36.06358,45.36023,21.536270000000002
2018-08-01,20198,8,3,31,4,4,28.2664,33.73416,28.2747
2018-09-01,20198,9,3,30,5,5,41.83806,51.120760000000004,22.05232
2018-10-01,20198,10,4,31,4,4,32.4509,36.06358,40.79213
2018-11-01,20198,11,4,30,4,4,40.47816,28.2664,32.49967
2018-12-01,20198,12,4,31,5,5,32.63919,41.83806,22.087220000000002
2019-01-01,20198,1,1,31,4,4,25.29539,32.4509,45.36023
2019-02-01,20198,2,1,28,4,4,47.926790000000004,40.47816,33.73416
2019-03-01,20198,3,1,31,5,5,28.064140000000002,32.63919,51.120760000000004
2019-04-01,20198,4,2,30,4,4,61.08011,25.29539,36.06358
2019-05-01,20198,5,2,31,4,4,41.26625,47.926790000000004,28.2664
2019-06-01,20198,6,2,30,5,5,43.44927,28.064140000000002,41.83806
2019-07-01,20198,7,3,31,4,4,31.89993,61.08011,32.4509
2019-08-01,20198,8,3,31,4,5,40.58984,41.26625,40.47816
2019-09-01,20198,9,3,30,5,4,32.68097,43.44927,32.63919
2019-10-01,20198,10,4,31,4,4,32.12309,31.89993,25.29539
2019-11-01,20198,11,4,30,4,5,35.65216,40.58984,47.926790000000004
2019-12-01,20198,12,4,31,5,4,47.29902,32.68097,28.064140000000002
2020-01-01,20198,1,1,31,4,4,36.74013,32.12309,61.08011
2020-02-01,20198,2,1,29,4,5,33.83182,35.65216,41.26625
2017-01-01,20200,1,1,31,5,4,,,
2017-02-01,20200,2,1,28,4,4,,,
2017-03-01,20200,3,1,31,4,4,,,
2017-04-01,20200,4,2,30,5,5,55.06156,,
2017-05-01,20200,5,2,31,4,4,35.35656,,
2017-06-01,20200,6,2,30,4,4,49.36795,,
2017-07-01,20200,7,3,31,5,5,41.04279,55.06156,
2017-08-01,20200,8,3,31,4,4,30.80029,35.35656,
2017-09-01,20200,9,3,30,4,5,30.90232,49.36795,
2017-10-01,20200,10,4,31,5,4,21.17742,41.04279,
2017-11-01,20200,11,4,30,4,4,27.42503,30.80029,
2017-12-01,20200,12,4,31,5,5,21.96478,30.90232,
2018-01-01,20200,1,1,31,4,4,35.866929999999996,21.17742,55.06156
2018-02-01,20200,2,1,28,4,4,32.40417,27.42503,35.35656
2018-03-01,20200,3,1,31,4,5,19.52267,21.96478,49.36795
2018-04-01,20200,4,2,30,5,4,31.3617,35.866929999999996,41.04279
2018-05-01,20200,5,2,31,4,4,33.81121,32.40417,30.80029
2018-06-01,20200,6,2,30,4,5,45.06685,19.52267,30.90232
2018-07-01,20200,7,3,31,5,4,34.82454,31.3617,21.17742
2018-08-01,20200,8,3,31,4,4,31.879289999999997,33.81121,27.42503
2018-09-01,20200,9,3,30,5,5,41.69167,45.06685,21.96478
2018-10-01,20200,10,4,31,4,4,24.6913,34.82454,35.866929999999996
2018-11-01,20200,11,4,30,4,4,34.73692,31.879289999999997,32.40417
2018-12-01,20200,12,4,31,5,5,32.652,41.69167,19.52267
2019-01-01,20200,1,1,31,4,4,36.67604,24.6913,31.3617
2019-02-01,20200,2,1,28,4,4,33.01652,34.73692,33.81121
2019-03-01,20200,3,1,31,5,5,35.33463,32.652,45.06685
2019-04-01,20200,4,2,30,4,4,44.19205,36.67604,34.82454
2019-05-01,20200,5,2,31,4,4,40.51796,33.01652,31.879289999999997
2019-06-01,20200,6,2,30,5,5,41.9467,35.33463,41.69167
2019-07-01,20200,7,3,31,4,4,36.676050000000004,44.19205,24.6913
2019-08-01,20200,8,3,31,4,5,32.426050000000004,40.51796,34.73692
2019-09-01,20200,9,3,30,5,4,31.43458,41.9467,32.652
2019-10-01,20200,10,4,31,4,4,30.756520000000002,36.676050000000004,36.67604
2019-11-01,20200,11,4,30,4,5,36.22405,32.426050000000004,33.01652
2019-12-01,20200,12,4,31,5,4,43.63799,31.43458,35.33463
2020-01-01,20200,1,1,31,4,4,34.970150000000004,30.756520000000002,44.19205
2020-02-01,20200,2,1,29,4,5,31.74068,36.22405,40.51796
2017-01-01,20201,1,1,31,5,4,,,
2017-02-01,20201,2,1,28,4,4,,,
2017-03-01,20201,3,1,31,4,4,,,
2017-04-01,20201,4,2,30,5,5,36.24702,,
2017-05-01,20201,5,2,31,4,4,41.886630000000004,,
2017-06-01,20201,6,2,30,4,4,38.72813,,
2017-07-01,20201,7,3,31,5,5,45.64115,36.24702,
2017-08-01,20201,8,3,31,4,4,53.27257,41.886630000000004,
2017-09-01,20201,9,3,30,4,5,41.34002,38.72813,
2017-10-01,20201,10,4,31,5,4,21.46574,45.64115,
2017-11-01,20201,11,4,30,4,4,56.757780000000004,53.27257,
2017-12-01,20201,12,4,31,5,5,39.07913,41.34002,
2018-01-01,20201,1,1,31,4,4,47.05311,21.46574,36.24702
2018-02-01,20201,2,1,28,4,4,44.48232,56.757780000000004,41.886630000000004
2018-03-01,20201,3,1,31,4,5,34.7451,39.07913,38.72813
2018-04-01,20201,4,2,30,5,4,18.25831,47.05311,45.64115
2018-05-01,20201,5,2,31,4,4,58.55315,44.48232,53.27257
2018-06-01,20201,6,2,30,4,5,43.99253,34.7451,41.34002
2018-07-01,20201,7,3,31,5,4,47.91827,18.25831,21.46574
2018-08-01,20201,8,3,31,4,4,59.8592,58.55315,56.757780000000004
2018-09-01,20201,9,3,30,5,5,24.60831,43.99253,39.07913
2018-10-01,20201,10,4,31,4,4,27.98703,47.91827,47.05311
2018-11-01,20201,11,4,30,4,4,52.26856,59.8592,44.48232
2018-12-01,20201,12,4,31,5,5,45.436930000000004,24.60831,34.7451
2019-01-01,20201,1,1,31,4,4,30.933529999999998,27.98703,18.25831
2019-02-01,20201,2,1,28,4,4,24.99168,52.26856,58.55315
2019-03-01,20201,3,1,31,5,5,28.076819999999998,45.436930000000004,43.99253
2019-04-01,20201,4,2,30,4,4,14.42205,30.933529999999998,47.91827
2019-05-01,20201,5,2,31,4,4,34.10045,24.99168,59.8592
2019-06-01,20201,6,2,30,5,5,44.67798,28.076819999999998,24.60831
2019-07-01,20201,7,3,31,4,4,32.96584,14.42205,27.98703
2019-08-01,20201,8,3,31,4,5,29.57036,34.10045,52.26856
2019-09-01,20201,9,3,30,5,4,16.97682,44.67798,45.436930000000004
2019-10-01,20201,10,4,31,4,4,42.93143,32.96584,30.933529999999998
2019-11-01,20201,11,4,30,4,5,31.75781,29.57036,24.99168
2019-12-01,20201,12,4,31,5,4,22.52674,16.97682,28.076819999999998
2020-01-01,20201,1,1,31,4,4,39.23404,42.93143,14.42205
2020-02-01,20201,2,1,29,4,5,34.21454,31.75781,34.10045
2017-10-01,20202,10,4,31,5,4,,,
2017-11-01,20202,11,4,30,4,4,,,
2017-12-01,20202,12,4,31,5,5,,,
2018-01-01,20202,1,1,31,4,4,17.989639999999998,,
2018-02-01,20202,2,1,28,4,4,77.10334,,
2018-03-01,20202,3,1,31,4,5,29.82448,,
2018-04-01,20202,4,2,30,5,4,38.38773,17.989639999999998,
2018-05-01,20202,5,2,31,4,4,38.10279,77.10334,
2018-06-01,20202,6,2,30,4,5,72.03625,29.82448,
2018-07-01,20202,7,3,31,5,4,23.669620000000002,38.38773,
2018-08-01,20202,8,3,31,4,4,41.4003,38.10279,
2018-09-01,20202,9,3,30,5,5,36.03112,72.03625,
2018-10-01,20202,10,4,31,4,4,58.72529,23.669620000000002,17.989639999999998
2018-11-01,20202,11,4,30,4,4,48.64279,41.4003,77.10334
2018-12-01,20202,12,4,31,5,5,45.35391,36.03112,29.82448
2019-01-01,20202,1,1,31,4,4,46.51926,58.72529,38.38773
2019-02-01,20202,2,1,28,4,4,35.72893,48.64279,38.10279
2019-03-01,20202,3,1,31,5,5,55.28966,45.35391,72.03625
2019-04-01,20202,4,2,30,4,4,35.51316,46.51926,23.669620000000002
2019-05-01,20202,5,2,31,4,4,40.32998,35.72893,41.4003
2019-06-01,20202,6,2,30,5,5,34.81393,55.28966,36.03112
2019-07-01,20202,7,3,31,4,4,9.07251,35.51316,58.72529
2019-08-01,20202,8,3,31,4,5,41.51256,40.32998,48.64279
2019-09-01,20202,9,3,30,5,4,40.38187,34.81393,45.35391
2019-10-01,20202,10,4,31,4,4,52.38054,9.07251,46.51926
2019-11-01,20202,11,4,30,4,5,29.71227,41.51256,35.72893
2019-12-01,20202,12,4,31,5,4,51.74174,40.38187,55.28966
2020-01-01,20202,1,1,31,4,4,30.73084,52.38054,35.51316
2020-02-01,20202,2,1,29,4,5,28.96122,29.71227,40.32998
2018-01-01,20203,1,1,31,4,4,,,
2018-02-01,20203,2,1,28,4,4,,,
2018-03-01,20203,3,1,31,4,5,,,
2018-04-01,20203,4,2,30,5,4,12.503400000000001,,
2018-05-01,20203,5,2,31,4,4,23.869300000000003,,
2018-06-01,20203,6,2,30,4,5,38.5294,,
